"model","setSize","model.ID","estimate","estimate.type"
"bias","s3",3563,0.31822222222,"y-int"
"bias","s3",3563,0.04447619048,"slope"
"bias","s3",3564,0.322000000013333,"y-int"
"bias","s3",3564,0.0241904761914286,"slope"
"bias","s3",3565,0.288888888886667,"y-int"
"bias","s3",3565,0.0209523809514285,"slope"
"bias","s3",3566,0.260666666706667,"y-int"
"bias","s3",3566,0.0731428571314286,"slope"
"bias","s3",3567,0.368444444466667,"y-int"
"bias","s3",3567,0.0293333333285714,"slope"
"bias","s3",3568,0.342666666666667,"y-int"
"bias","s3",3568,0.0225714285714286,"slope"
"bias","s3",3569,0.304444444393333,"y-int"
"bias","s3",3569,0.0200000000114286,"slope"
"bias","s3",3570,0.277555555566667,"y-int"
"bias","s3",3570,0.0741904761857143,"slope"
"bias","s3",3571,0.308222222213333,"y-int"
"bias","s3",3571,0.0425714285771428,"slope"
"bias","s3",3572,0.327999999973333,"y-int"
"bias","s3",3572,0.0291428571457143,"slope"
"bias","s3",3573,0.35044444446,"y-int"
"bias","s3",3573,0.0139999999971428,"slope"
"bias","s3",3574,0.294222222233334,"y-int"
"bias","s3",3574,0.0618095238,"slope"
"bias","s3",3575,0.346222222173333,"y-int"
"bias","s3",3575,0.03695238096,"slope"
"bias","s3",3576,0.343777777773333,"y-int"
"bias","s3",3576,0.0144761904742857,"slope"
"bias","s3",3577,0.31400000004,"y-int"
"bias","s3",3577,0.0131428571314285,"slope"
"bias","s3",3578,0.307555555546667,"y-int"
"bias","s3",3578,0.0613333333342857,"slope"
"bias","s3",3579,0.31733333328,"y-int"
"bias","s3",3579,0.0355238095342857,"slope"
"bias","s3",3580,0.30688888892,"y-int"
"bias","s3",3580,0.0267619047514285,"slope"
"bias","s3",3581,0.320444444466667,"y-int"
"bias","s3",3581,0.0101904761857143,"slope"
"bias","s3",3582,0.239333333346667,"y-int"
"bias","s3",3582,0.0730476190485714,"slope"
"bias","s3",3583,0.35177777774,"y-int"
"bias","s3",3583,0.0236190476314285,"slope"
"bias","s3",3584,0.273555555566667,"y-int"
"bias","s3",3584,0.0281904761857143,"slope"
"bias","s3",3585,0.34466666664,"y-int"
"bias","s3",3585,0.0115238095314286,"slope"
"bias","s3",3586,0.260666666613333,"y-int"
"bias","s3",3586,0.0683809523914286,"slope"
"bias","s3",3587,0.306222222226667,"y-int"
"bias","s3",3587,0.0274285714257143,"slope"
"bias","s3",3588,0.310888888893333,"y-int"
"bias","s3",3588,0.0165714285685714,"slope"
"bias","s3",3589,0.338222222213333,"y-int"
"bias","s3",3589,0.0144761904771428,"slope"
"bias","s3",3590,0.24822222222,"y-int"
"bias","s3",3590,0.0635238095228571,"slope"
"bias","s3",3591,0.310888888866667,"y-int"
"bias","s3",3591,0.0360952381,"slope"
"bias","s3",3592,0.342222222233334,"y-int"
"bias","s3",3592,0.0161904761857143,"slope"
"bias","s3",3593,0.320666666646667,"y-int"
"bias","s3",3593,0.0131428571485714,"slope"
"bias","s3",3594,0.254888888886667,"y-int"
"bias","s3",3594,0.0739999999942857,"slope"
"bias","s3",3595,0.332888888906667,"y-int"
"bias","s3",3595,0.04076190476,"slope"
"bias","s3",3596,0.34333333332,"y-int"
"bias","s3",3596,0.0109523809514286,"slope"
"bias","s3",3597,0.345111111146667,"y-int"
"bias","s3",3597,0.0117142857057143,"slope"
"bias","s3",3598,0.30800000002,"y-int"
"bias","s3",3598,0.06628571428,"slope"
"bias","s3",3599,0.31422222216,"y-int"
"bias","s3",3599,0.03752380954,"slope"
"bias","s3",3600,0.3431111111,"y-int"
"bias","s3",3600,0.0160952381,"slope"
"bias","s3",3601,0.293555555573333,"y-int"
"bias","s3",3601,0.0200952380885714,"slope"
"bias","s3",3602,0.330666666666667,"y-int"
"bias","s3",3602,0.0574285714285714,"slope"
"bias","s3",3603,0.337333333333333,"y-int"
"bias","s3",3603,0.0302857142857143,"slope"
"bias","s3",3604,0.33999999998,"y-int"
"bias","s3",3604,0.0185714285771429,"slope"
"bias","s3",3605,0.33355555556,"y-int"
"bias","s3",3605,0.00914285714000001,"slope"
"bias","s3",3606,0.262666666653333,"y-int"
"bias","s3",3606,0.06638095238,"slope"
"bias","s3",3607,0.330888888893334,"y-int"
"bias","s3",3607,0.0413333333257143,"slope"
"bias","s3",3608,0.358222222213334,"y-int"
"bias","s3",3608,0.00971428571999995,"slope"
"bias","s3",3609,0.32755555556,"y-int"
"bias","s3",3609,0.0137142857114286,"slope"
"bias","s3",3610,0.301111111126667,"y-int"
"bias","s3",3610,0.0642857142828571,"slope"
"bias","s3",3611,0.309555555553333,"y-int"
"bias","s3",3611,0.0326666666657143,"slope"
"bias","s3",3612,0.31355555558,"y-int"
"bias","s3",3612,0.0229523809485714,"slope"
"bias","s3",3613,0.269333333313333,"y-int"
"bias","s3",3613,0.0168571428628571,"slope"
"bias","s3",3614,0.282888888846667,"y-int"
"bias","s3",3614,0.0688571428628572,"slope"
"bias","s3",3615,0.3153333333,"y-int"
"bias","s3",3615,0.0413333333428571,"slope"
"bias","s3",3616,0.308444444446667,"y-int"
"bias","s3",3616,0.0212380952342857,"slope"
"bias","s3",3617,0.338666666686667,"y-int"
"bias","s3",3617,0.00514285713714284,"slope"
"bias","s3",3618,0.256222222233334,"y-int"
"bias","s3",3618,0.0807619047571428,"slope"
"bias","s3",3619,0.29733333336,"y-int"
"bias","s3",3619,0.0421904761828571,"slope"
"bias","s3",3620,0.3617777778,"y-int"
"bias","s3",3620,0.0117142857142857,"slope"
"bias","s3",3621,0.349999999993333,"y-int"
"bias","s3",3621,0.00571428571142856,"slope"
"bias","s3",3622,0.22044444446,"y-int"
"bias","s3",3622,0.0778095238114285,"slope"
"bias","s3",3623,0.343555555573333,"y-int"
"bias","s3",3623,0.0381904761885714,"slope"
"bias","s3",3624,0.35466666662,"y-int"
"bias","s3",3624,0.0162857142942857,"slope"
"bias","s3",3625,0.29666666664,"y-int"
"bias","s3",3625,0.01904761906,"slope"
"bias","s3",3626,0.301333333353333,"y-int"
"bias","s3",3626,0.0705714285657143,"slope"
"bias","s3",3627,0.2902222222,"y-int"
"bias","s3",3627,0.0429523809571429,"slope"
"bias","s3",3628,0.304444444466667,"y-int"
"bias","s3",3628,0.0228571428571428,"slope"
"bias","s3",3629,0.37866666668,"y-int"
"bias","s3",3629,0.00704761904857141,"slope"
"bias","s3",3630,0.277333333326667,"y-int"
"bias","s3",3630,0.0674285714257143,"slope"
"bias","s3",3631,0.3382222222,"y-int"
"bias","s3",3631,0.0349523809571429,"slope"
"bias","s3",3632,0.362888888913334,"y-int"
"bias","s3",3632,0.00552380951999996,"slope"
"bias","s3",3633,0.353111111133334,"y-int"
"bias","s3",3633,0.00561904761428568,"slope"
"bias","s3",3634,0.25866666668,"y-int"
"bias","s3",3634,0.0746666666628571,"slope"
"bias","s3",3635,0.328888888873334,"y-int"
"bias","s3",3635,0.0414285714314285,"slope"
"bias","s3",3636,0.337777777786667,"y-int"
"bias","s3",3636,0.0238095238085714,"slope"
"bias","s3",3637,0.312222222266667,"y-int"
"bias","s3",3637,0.0176190476142857,"slope"
"bias","s3",3638,0.263777777773333,"y-int"
"bias","s3",3638,0.0797142857171428,"slope"
"bias","s3",3639,0.3297777778,"y-int"
"bias","s3",3639,0.0456190476142857,"slope"
"bias","s3",3640,0.301555555566667,"y-int"
"bias","s3",3640,0.0244761904714285,"slope"
"bias","s3",3641,0.33222222226,"y-int"
"bias","s3",3641,0.00952380951142856,"slope"
"bias","s3",3642,0.327111111106667,"y-int"
"bias","s3",3642,0.0640000000028571,"slope"
"bias","s3",3643,0.344444444493334,"y-int"
"bias","s3",3643,0.0366666666542857,"slope"
"bias","s3",3644,0.348222222246667,"y-int"
"bias","s3",3644,0.0182857142771428,"slope"
"bias","s3",3645,0.339333333393334,"y-int"
"bias","s3",3645,0.00638095236857139,"slope"
"bias","s3",3646,0.2573333333,"y-int"
"bias","s3",3646,0.0764761904857143,"slope"
"bias","s3",3647,0.397111111093333,"y-int"
"bias","s3",3647,0.0201904761971428,"slope"
"bias","s3",3648,0.318000000033334,"y-int"
"bias","s3",3648,0.0139047619,"slope"
"bias","s3",3649,0.233777777773333,"y-int"
"bias","s3",3649,0.0825714285742857,"slope"
"bias","s3",3650,0.276222222226667,"y-int"
"bias","s3",3650,0.0640952380971428,"slope"
"bias","s3",3651,0.355999999966667,"y-int"
"bias","s3",3651,0.0159047619142857,"slope"
"bias","s3",3652,0.35866666666,"y-int"
"bias","s3",3652,0.00371428571142855,"slope"
"bias","s3",3653,0.216444444446667,"y-int"
"bias","s3",3653,0.09561904762,"slope"
"bias","s3",3654,0.30755555552,"y-int"
"bias","s3",3654,0.0651428571514286,"slope"
"bias","s3",3655,0.334000000033333,"y-int"
"bias","s3",3655,0.0240952380857143,"slope"
"bias","s3",3656,0.331111111066667,"y-int"
"bias","s3",3656,0.00952380952857144,"slope"
"bias","s3",3657,0.202222222173333,"y-int"
"bias","s3",3657,0.0938095238171429,"slope"
"bias","s3",3658,0.275111111073333,"y-int"
"bias","s3",3658,0.0679047619171428,"slope"
"bias","s3",3659,0.367555555513334,"y-int"
"bias","s3",3659,0.0146666666771428,"slope"
"bias","s3",3660,0.376222222253333,"y-int"
"bias","s3",3660,-0.000666666677142853,"slope"
"bias","s3",3661,0.18755555558,"y-int"
"bias","s3",3661,0.106571428562857,"slope"
"bias","s3",3662,0.3315555556,"y-int"
"bias","s3",3662,0.0606666666571428,"slope"
"bias","s3",3663,0.324888888893333,"y-int"
"bias","s3",3663,0.0254285714257143,"slope"
"bias","s3",3664,0.309333333333333,"y-int"
"bias","s3",3664,0.0154285714285714,"slope"
"bias","s3",3665,0.1868888889,"y-int"
"bias","s3",3665,0.0953333333285714,"slope"
"bias","s3",3666,0.32355555554,"y-int"
"bias","s3",3666,0.0577142857171429,"slope"
"bias","s3",3667,0.344666666633333,"y-int"
"bias","s3",3667,0.022,"slope"
"bias","s3",3668,0.325333333313333,"y-int"
"bias","s3",3668,0.0113333333342857,"slope"
"bias","s3",3669,0.19088888884,"y-int"
"bias","s3",3669,0.0956190476314286,"slope"
"bias","s3",3670,0.34333333336,"y-int"
"bias","s3",3670,0.05095238094,"slope"
"bias","s3",3671,0.332666666713333,"y-int"
"bias","s3",3671,0.02542857142,"slope"
"bias","s3",3672,0.33955555554,"y-int"
"bias","s3",3672,0.00980952381714285,"slope"
"bias","s3",3673,0.19155555556,"y-int"
"bias","s3",3673,0.0982857142828571,"slope"
"bias","s3",3674,0.331555555553333,"y-int"
"bias","s3",3674,0.0459047619085714,"slope"
"bias","s3",3675,0.394666666666667,"y-int"
"bias","s3",3675,0.0115238095285714,"slope"
"bias","s3",3676,0.296888888853333,"y-int"
"bias","s3",3676,0.01057142858,"slope"
"bias","s3",3677,0.175333333273334,"y-int"
"bias","s3",3677,0.0894285714457143,"slope"
"bias","s3",3678,0.315555555566666,"y-int"
"bias","s3",3678,0.0480952380857143,"slope"
"bias","s3",3679,0.337999999966667,"y-int"
"bias","s3",3679,0.0196190476285714,"slope"
"bias","s3",3680,0.283777777766667,"y-int"
"bias","s3",3680,0.0163809523857143,"slope"
"bias","s3",3681,0.252666666646667,"y-int"
"bias","s3",3681,0.0840000000057143,"slope"
"bias","s3",3682,0.33088888884,"y-int"
"bias","s3",3682,0.0513333333457143,"slope"
"bias","s3",3683,0.344222222233333,"y-int"
"bias","s3",3683,0.0165714285714286,"slope"
"bias","s3",3684,0.337777777753334,"y-int"
"bias","s3",3684,0.00761904762285709,"slope"
"bias","s3",3685,0.23266666664,"y-int"
"bias","s3",3685,0.0763809523885714,"slope"
"bias","s3",3686,0.330666666673333,"y-int"
"bias","s3",3686,0.0440952380885714,"slope"
"bias","s3",3687,0.353111111106667,"y-int"
"bias","s3",3687,0.0122857142885714,"slope"
"bias","s3",3688,0.335111111066667,"y-int"
"bias","s3",3688,0.00600000001428568,"slope"
"bias","s3",3689,0.237777777806667,"y-int"
"bias","s3",3689,0.0809523809457143,"slope"
"bias","s3",3690,0.354444444426667,"y-int"
"bias","s3",3690,0.0419047619114286,"slope"
"bias","s3",3691,0.282222222226667,"y-int"
"bias","s3",3691,0.0266666666685714,"slope"
"bias","s3",3692,0.36199999998,"y-int"
"bias","s3",3692,0.00228571429142855,"slope"
"bias","s3",3693,0.202888888906667,"y-int"
"bias","s3",3693,0.101238095231429,"slope"
"bias","s3",3694,0.294888888926667,"y-int"
"bias","s3",3694,0.0659047618971429,"slope"
"bias","s3",3695,0.380222222186667,"y-int"
"bias","s3",3695,0.0210476190514285,"slope"
"bias","s3",3696,0.349111111126667,"y-int"
"bias","s3",3696,0.00342857142571423,"slope"
"bias","s3",3697,0.199777777793333,"y-int"
"bias","s3",3697,0.102285714282857,"slope"
"bias","s3",3698,0.349555555533334,"y-int"
"bias","s3",3698,0.0498095238142857,"slope"
"bias","s3",3699,0.320222222186667,"y-int"
"bias","s3",3699,0.0220000000085714,"slope"
"bias","s3",3700,0.307777777793333,"y-int"
"bias","s3",3700,0.00761904761142856,"slope"
"bias","s3",3701,0.214000000006667,"y-int"
"bias","s3",3701,0.0936190476171428,"slope"
"bias","s3",3702,0.29933333328,"y-int"
"bias","s3",3702,0.05780952382,"slope"
"bias","s3",3703,0.36133333334,"y-int"
"bias","s3",3703,0.0220000000028571,"slope"
"bias","s3",3704,0.321555555553334,"y-int"
"bias","s3",3704,0.00876190476571425,"slope"
"bias","s3",3705,0.16688888888,"y-int"
"bias","s3",3705,0.0967619047628571,"slope"
"bias","s3",3706,0.29577777776,"y-int"
"bias","s3",3706,0.0643809523828572,"slope"
"bias","s3",3707,0.347777777773333,"y-int"
"bias","s3",3707,0.0219047619028571,"slope"
"bias","s3",3708,0.282222222186667,"y-int"
"bias","s3",3708,0.01857142858,"slope"
"bias","s3",3709,0.204666666673333,"y-int"
"bias","s3",3709,0.0900952380885714,"slope"
"bias","s3",3710,0.33422222224,"y-int"
"bias","s3",3710,0.0494285714314285,"slope"
"bias","s3",3711,0.341777777806667,"y-int"
"bias","s3",3711,0.0198095238028571,"slope"
"bias","s3",3712,0.351111111153334,"y-int"
"bias","s3",3712,-0.000952380962857174,"slope"
"bias","s3",3713,0.15844444444,"y-int"
"bias","s3",3713,0.09885714286,"slope"
"bias","s3",3714,0.2735555556,"y-int"
"bias","s3",3714,0.0662857142714286,"slope"
"bias","s3",3715,0.340444444433333,"y-int"
"bias","s3",3715,0.0197142857142857,"slope"
"bias","s3",3716,0.297333333333333,"y-int"
"bias","s3",3716,0.0188571428571428,"slope"
"bias","s3",3717,0.192666666706667,"y-int"
"bias","s3",3717,0.0954285714171429,"slope"
"bias","s3",3718,0.2742222222,"y-int"
"bias","s3",3718,0.0651428571428572,"slope"
"bias","s3",3719,0.386666666673333,"y-int"
"bias","s3",3719,0.01476190476,"slope"
"bias","s3",3720,0.340222222193333,"y-int"
"bias","s3",3720,0.00819047619714284,"slope"
"bias","s3",3721,0.271111111113333,"y-int"
"bias","s3",3721,0.0852380952342857,"slope"
"bias","s3",3722,0.30088888888,"y-int"
"bias","s3",3722,0.0599047619057143,"slope"
"bias","s3",3723,0.392666666646667,"y-int"
"bias","s3",3723,0.0101904761914285,"slope"
"bias","s3",3724,0.359777777806667,"y-int"
"bias","s3",3724,-0.00200000001142859,"slope"
"bias","s3",3725,0.237111111093333,"y-int"
"bias","s3",3725,0.0816190476257143,"slope"
"bias","s3",3726,0.305999999946667,"y-int"
"bias","s3",3726,0.0563809523914286,"slope"
"bias","s3",3727,0.401555555553333,"y-int"
"bias","s3",3727,0.0120952380942857,"slope"
"bias","s3",3728,0.327111111126667,"y-int"
"bias","s3",3728,0.0125714285685714,"slope"
"bias","s3",3729,0.248000000013333,"y-int"
"bias","s3",3729,0.08152380952,"slope"
"bias","s3",3730,0.34266666664,"y-int"
"bias","s3",3730,0.0492380952457143,"slope"
"bias","s3",3731,0.34755555554,"y-int"
"bias","s3",3731,0.02085714286,"slope"
"bias","s3",3732,0.321333333366667,"y-int"
"bias","s3",3732,0.0100952380857143,"slope"
"bias","s3",3733,0.193333333346667,"y-int"
"bias","s3",3733,0.0980952380914286,"slope"
"bias","s3",3734,0.313777777726667,"y-int"
"bias","s3",3734,0.0611428571542857,"slope"
"bias","s3",3735,0.363555555526667,"y-int"
"bias","s3",3735,0.0224761904828571,"slope"
"bias","s3",3736,0.3684444444,"y-int"
"bias","s3",3736,-0.00352380951428573,"slope"
"bias","s3",3737,0.214666666613333,"y-int"
"bias","s3",3737,0.100095238105714,"slope"
"bias","s3",3738,0.332222222286667,"y-int"
"bias","s3",3738,0.0566666666514285,"slope"
"bias","s3",3739,0.32711111112,"y-int"
"bias","s3",3739,0.0239999999942857,"slope"
"bias","s3",3740,0.333999999986667,"y-int"
"bias","s3",3740,0.0026666666657143,"slope"
"bias","s3",3741,0.178666666646667,"y-int"
"bias","s3",3741,0.0980000000057143,"slope"
"bias","s3",3742,0.26111111112,"y-int"
"bias","s3",3742,0.0709523809514286,"slope"
"bias","s3",3743,0.405999999986667,"y-int"
"bias","s3",3743,0.00733333333714284,"slope"
"bias","s3",3744,0.31488888888,"y-int"
"bias","s3",3744,0.01161904762,"slope"
"bias","s3",3745,0.213111111106667,"y-int"
"bias","s3",3745,0.0899047619028571,"slope"
"bias","s3",3746,0.25799999998,"y-int"
"bias","s3",3746,0.0720000000057143,"slope"
"bias","s3",3747,0.374444444473333,"y-int"
"bias","s3",3747,0.01476190476,"slope"
"bias","s3",3748,0.34555555558,"y-int"
"bias","s3",3748,0.00380952380571426,"slope"
"bias","s3",3749,0.21222222224,"y-int"
"bias","s3",3749,0.0938095238028571,"slope"
"bias","s3",3750,0.32799999998,"y-int"
"bias","s3",3750,0.0534285714342857,"slope"
"bias","s3",3751,0.343333333353333,"y-int"
"bias","s3",3751,0.0199999999942857,"slope"
"bias","s3",3752,0.24422222222,"y-int"
"bias","s3",3752,0.0289523809514286,"slope"
"bias","s3",3753,0.223111111066667,"y-int"
"bias","s3",3753,0.0941904762,"slope"
"bias","s3",3754,0.302444444466667,"y-int"
"bias","s3",3754,0.0553333333285714,"slope"
"bias","s3",3755,0.39533333336,"y-int"
"bias","s3",3755,0.0137142857114286,"slope"
"bias","s3",3756,0.31266666664,"y-int"
"bias","s3",3756,0.00923809524571425,"slope"
"bias","s3",3757,0.249777777826667,"y-int"
"bias","s3",3757,0.0903809523685714,"slope"
"bias","s3",3758,0.29977777776,"y-int"
"bias","s3",3758,0.0599047619114286,"slope"
"bias","s3",3759,0.374444444413334,"y-int"
"bias","s3",3759,0.0128571428628571,"slope"
"bias","s3",3760,0.30266666668,"y-int"
"bias","s3",3760,0.0125714285628571,"slope"
"bias","s3",3761,0.231777777786667,"y-int"
"bias","s3",3761,0.0817142857085714,"slope"
"bias","s3",3762,0.31644444444,"y-int"
"bias","s3",3762,0.06085714286,"slope"
"bias","s3",3763,0.3571111111,"y-int"
"bias","s3",3763,0.0201904762,"slope"
"bias","s3",3764,0.35488888888,"y-int"
"bias","s3",3764,0.00257142857714282,"slope"
"bias","s3",3765,0.241333333293333,"y-int"
"bias","s3",3765,0.0939047619114286,"slope"
"bias","s3",3766,0.292222222206667,"y-int"
"bias","s3",3766,0.06285714286,"slope"
"bias","s3",3767,0.350888888893334,"y-int"
"bias","s3",3767,0.0160952380971428,"slope"
"bias","s3",3768,0.31933333334,"y-int"
"bias","s3",3768,0.0116190476171428,"slope"
"bias","s3",3769,0.219333333313333,"y-int"
"bias","s3",3769,0.0911428571485714,"slope"
"bias","s3",3770,0.307999999986667,"y-int"
"bias","s3",3770,0.0610476190514285,"slope"
"bias","s3",3771,0.369999999993334,"y-int"
"bias","s3",3771,0.0185714285685714,"slope"
"bias","s3",3772,0.320222222213333,"y-int"
"bias","s3",3772,0.0124761904771429,"slope"
"bias","s3",3773,0.337777777806666,"y-int"
"bias","s3",3773,0.0709523809457143,"slope"
"bias","s3",3774,0.25155555558,"y-int"
"bias","s3",3774,0.0668571428485715,"slope"
"bias","s3",3775,0.266,"y-int"
"bias","s3",3775,0.0611428571428571,"slope"
"bias","s3",3776,0.246666666673333,"y-int"
"bias","s3",3776,0.07476190476,"slope"
"bias","s3",3777,0.324444444466667,"y-int"
"bias","s3",3777,0.0604761904714285,"slope"
"bias","s3",3778,0.275555555533333,"y-int"
"bias","s3",3778,0.0580952381,"slope"
"bias","s3",3779,0.24644444446,"y-int"
"bias","s3",3779,0.06323809524,"slope"
"bias","s3",3780,0.273777777766666,"y-int"
"bias","s3",3780,0.0697142857142857,"slope"
"bias","s3",3781,0.315555555553334,"y-int"
"bias","s3",3781,0.0619047619085714,"slope"
"bias","s3",3782,0.299999999986667,"y-int"
"bias","s3",3782,0.0580952380942857,"slope"
"bias","s3",3783,0.32288888888,"y-int"
"bias","s3",3783,0.0521904761914286,"slope"
"bias","s3",3784,0.233333333373333,"y-int"
"bias","s3",3784,0.0780952380885714,"slope"
"bias","s3",3785,0.326222222173333,"y-int"
"bias","s3",3785,0.0636190476314286,"slope"
"bias","s3",3786,0.26777777778,"y-int"
"bias","s3",3786,0.0561904761914286,"slope"
"bias","s3",3787,0.254444444466667,"y-int"
"bias","s3",3787,0.0666666666571429,"slope"
"bias","s3",3788,0.2753333333,"y-int"
"bias","s3",3788,0.0713333333428571,"slope"
"bias","s3",3789,0.29022222226,"y-int"
"bias","s3",3789,0.06914285714,"slope"
"bias","s3",3790,0.27333333332,"y-int"
"bias","s3",3790,0.05238095238,"slope"
"bias","s3",3791,0.265111111113333,"y-int"
"bias","s3",3791,0.06361904762,"slope"
"bias","s3",3792,0.2604444444,"y-int"
"bias","s3",3792,0.0816190476285714,"slope"
"bias","s3",3793,0.335333333333333,"y-int"
"bias","s3",3793,0.0656190476142857,"slope"
"bias","s3",3794,0.298666666706667,"y-int"
"bias","s3",3794,0.0603809523742857,"slope"
"bias","s3",3795,0.263333333373334,"y-int"
"bias","s3",3795,0.0614285714171428,"slope"
"bias","s3",3796,0.251333333353333,"y-int"
"bias","s3",3796,0.0772380952371428,"slope"
"bias","s3",3797,0.324666666626667,"y-int"
"bias","s3",3797,0.07342857144,"slope"
"bias","s3",3798,0.25844444446,"y-int"
"bias","s3",3798,0.0645714285685714,"slope"
"bias","s3",3799,0.227777777786667,"y-int"
"bias","s3",3799,0.0757142857085714,"slope"
"bias","s3",3800,0.30644444444,"y-int"
"bias","s3",3800,0.0656190476171428,"slope"
"bias","s3",3801,0.326444444413333,"y-int"
"bias","s3",3801,0.0603809523914286,"slope"
"bias","s3",3802,0.269333333333334,"y-int"
"bias","s3",3802,0.0597142857142857,"slope"
"bias","s3",3803,0.243333333373333,"y-int"
"bias","s3",3803,0.0638095238028571,"slope"
"bias","s3",3804,0.223111111086667,"y-int"
"bias","s3",3804,0.0841904761942857,"slope"
